deal_id,category,subcategory,geo,title,description,fine_print,num_options,option_names,price,value,discount_pct,merchant_name,image_quality_score,days_live,weekly_udvs_w1,weekly_orders_w1,weekly_udvs_w2,weekly_orders_w2,weekly_udvs_w3,weekly_orders_w3,weekly_udvs_w4,weekly_orders_w4,weekly_udvs_w5,weekly_orders_w5,weekly_udvs_w6,weekly_orders_w6,weekly_udvs_w7,weekly_orders_w7,weekly_udvs_w8,weekly_orders_w8,cvr,aov,refund_rate
7a2cd444-5382-430a-bba4-6e2ce5a7b248,Things to Do,Outdoor Activities,Denver,Fun for Everyone at Wildcard Adventures,"Treat yourself or someone special to this offer. Whether it's a birthday, anniversary, or just a Tuesday — you deserve something nice. Great quality at an unbeatable price. Restrictions may apply — see fine print for full details.",Valid at Denver location only; Must present voucher on arrival; 48-hour cancellation policy,2,"Option 1, Option 2",36,92,0.6087,Wildcard Adventures,3,42,1041,26,1197,29,1008,26,1270,21,1456,26,1166,22,824,17,1133,25,0.021111,31.3,0.0821
7423881d-8bf9-4564-a418-04ae8af3d423,Beauty & Spas,Spa,London,Glow Up w/ Services at Crystal Aesthetics,Experience the best that London has to offer with this popular deal. Thousands of Groupon customers have enjoyed this offer. Book now to secure your spot before availability runs out. See fine print for redemption details.,Must be 18+; Subject to availability; Expires 90 days from purchase; Not valid Dec 24-Jan 2; Must present voucher on arrival; Excludes alcohol; Merchant is solely responsible for care; 48-hour cancellation policy,1,Single Visit,10,20,0.5,Crystal Aesthetics,5,72,1057,43,922,34,1343,51,1140,43,1172,46,1005,37,1578,62,833,31,0.038343,10.52,0.068
583c6205-459a-44d3-9436-93802f836953,Things to Do,Outdoor Activities,New York,2-Hour Arcade Pass for Unlimited Games at Skyline Adventures,"What We Offer: A hands-on experience that combines education and entertainment in a relaxed, welcoming environment. All materials, equipment, and instruction are included — just show up and enjoy. Sessions run for the duration listed and include a take-home component where applicable. Our instructors are patient, encouraging, and passionate about sharing their craft. Why You Should Grab This Offer: We believe the best experiences are the ones where you actually learn something new. Our sessions are designed to be approachable for complete beginners while still engaging for those with some background. Located in the heart of New York with a fun, social vibe that makes this ideal for date nights, friend outings, or family weekends. Good to Know: Ages 8 and up welcome (under 16 must be accompanied by a paying adult). Complimentary refreshments provided. Online booking with instant confirmation.",Must present voucher on arrival; Gratuity not included; New customers only; Must be 18+; 48-hour cancellation policy,1,Basic,32,69,0.5362,Skyline Adventures,4,59,3810,269,1793,140,3573,212,2757,167,3629,200,4347,278,3101,196,2620,173,0.063792,39.4,0.0498
045ee070-ea47-4328-b550-94d8c292453f,Beauty & Spas,Hair,Madrid,Transform Your Skin w/ Professional Care at Crystal Skin Lounge,Highly rated by Groupon customers in Madrid. Easy online booking with instant confirmation. Satisfaction guaranteed or your money back. This deal won't last long — availability is limited.,Expires 90 days from purchase; Cannot be combined with other offers; Excludes alcohol; Not valid on holidays; Must redeem within 30 days,1,Complete Transformation,58,89,0.3483,Crystal Skin Lounge,3,37,2633,70,1429,43,1420,35,874,19,1162,29,1104,28,2348,64,2120,61,0.026662,89.81,0.0419
54042eac-9acc-4718-af2b-6728ef4ee3b9,Travel,Hotels,Madrid,Amazing Hotel Getaway at Napa Retreat,"Treat yourself or someone special to this offer. Whether it's a birthday, anniversary, or just a Tuesday — you deserve something nice. Great quality at an unbeatable price. Restrictions may apply — see fine print for full details.",Valid for dine-in only; New customers only; 48-hour cancellation policy; Photo ID required; Not valid Dec 24-Jan 2; Not valid on holidays; Cannot be combined with other offers,2,"1 Session, 3 Sessions",174,357,0.5126,Napa Retreat,4,63,1545,45,1522,39,1656,29,1359,42,991,41,1944,52,1359,41,936,25,0.027758,189.22,0.0798
45722937-f64b-4927-a2af-f816e0be4dc8,Health & Fitness,Wellness,New York,5 or 10 Personal Training Sessions w/ Body Composition Analysis at Wellness Chiropractic,"What We Offer: Choose from single or multi-session packages designed to fit your health goals. Each session begins with a brief check-in to assess how you're feeling and adjust the plan as needed. Our facility is ADA-accessible, climate-controlled, and equipped with the latest diagnostic and therapeutic tools. Why You Should Grab This Offer: Over 1,500 clients in New York have trusted us with their care. We maintain a 4.6-star rating on Google with particular praise for our professional, no-pressure approach. Every treatment is backed by a satisfaction guarantee — if you're not happy with your experience, we'll work to make it right. Good to Know: Extended hours available Tuesday through Thursday until 8 PM. Bring comfortable clothing for movement-based sessions. Free consultation for first-time clients to determine the best treatment path.",Limit 1 per person; Cannot be combined with other offers; Subject to availability; Excludes weekends & public holidays; Not valid Dec 24-Jan 2; Photo ID required,3,"1 Session, 3 Sessions, 5 Sessions",34,50,0.32,Wellness Chiropractic,5,56,943,52,1078,96,1802,135,1605,147,1996,144,1453,89,1532,106,1159,96,0.074775,35.59,0.0601
1a397ec1-e5ba-45bc-998a-ea4142bd9379,Health & Fitness,Dental,Dallas,One or Two 30-Min Cryotherapy Sessions at Zenith Med Center,"What We Offer: A comprehensive evaluation followed by a customized treatment plan. Our state-of-the-art facility features the latest equipment and technology, operated by practitioners with an average of 12 years of clinical experience. First-time patients receive a thorough consultation covering medical history, lifestyle factors, and treatment goals. Why You Should Grab This Offer: We believe in treating the root cause, not just symptoms. Our team works collaboratively to ensure continuity of care across visits. Follow-up sessions are scheduled based on your individual progress — no unnecessary upsells. Clients appreciate our straightforward approach and evidence-based methodology. Good to Know: Conveniently located in downtown Dallas with easy transit access. Online booking available with real-time availability. Walk-ins accepted for select services on weekdays.",Merchant is solely responsible for care; Must redeem within 30 days; Limit 1 per household; Expires 90 days from purchase; Valid Mon-Fri only; Excludes weekends & public holidays; Excludes alcohol; Must be 18+; Photo ID required; No refunds after redemption,1,Basic,171,231,0.2597,Zenith Med Center,4,17,153,10,253,21,234,15,163,13,219,21,216,17,218,17,224,18,0.078571,219.83,0.0331
aafe712b-077c-4732-9830-511f9c3fb9ce,Things to Do,Outdoor Activities,Dallas,Laser Tag — 3-Game Package for Two or Four at Thrill Tours,"What We Offer: A guided experience led by knowledgeable local experts who know every hidden gem in Dallas. Small group sizes — maximum 12 participants — ensure a personal, interactive experience. All necessary equipment and materials are included in the price. No prior experience or special skills required. Why You Should Grab This Offer: We've hosted over 5,000 guests and maintain a 4.8-star rating. Our guides don't just walk you through the experience — they make it memorable with stories, tips, and insider knowledge you won't find in a guidebook. Perfect for families, couples, corporate outings, or solo adventurers. Good to Know: Open year-round, rain or shine (indoor alternatives available for weather-sensitive activities). Children under 12 must be accompanied by an adult. Gift cards available — makes a great last-minute present. Arrive 15 minutes before your scheduled start time.",Not valid on holidays; Valid at Dallas location only,3,"Taster, Full Day Explorer, VIP Experience",17,20,0.15,Thrill Tours,1,30,1713,15,1341,16,1158,10,1788,17,1649,16,1547,15,1122,10,1580,14,0.009497,22.05,0.0606
a55b464f-78ad-4dda-922a-0d6df9edd7c2,Home Services,HVAC,Chicago,"Gutter Cleaning for Up to 2,500 Sq. Ft. Home at HomeFirst Solutions","What We Offer: Our licensed, bonded, and insured professionals arrive at your home with all necessary supplies and equipment — you don't need to provide anything. The service includes a thorough walkthrough before we begin, the service itself, and a final inspection with you to ensure everything meets your standards. We clean up after ourselves. Why You Should Grab This Offer: We've served over 2,000 homes in Chicago and maintain a 4.7-star rating. Every technician is background-checked, drug-tested, and has an average of 8 years of experience. We offer a 100% satisfaction guarantee — if you're not happy, we come back and fix it at no charge. Our customers particularly appreciate our on-time arrival and transparent pricing with no hidden fees. Good to Know: Serving Chicago and surrounding areas within 30 miles. Online booking with 2-hour arrival windows. Service takes approximately 1-3 hours depending on home size and scope.",Expires 90 days from purchase; Not valid on holidays; Cannot be combined with other offers,2,"Essential Service, Whole-Home Deep Clean",87,139,0.3741,HomeFirst Solutions,3,14,1550,55,1525,25,1939,54,2056,56,1548,38,2790,74,1594,48,2278,57,0.026636,124.57,0.0502
670bf7e2-21b1-4cb6-af8a-0de8c7524269,Home Services,Landscaping,Manchester,Initial Pest Treatment + 30-Day Follow-Up at HomeFirst Cleaning Co.,"What We Offer: Our licensed, bonded, and insured professionals arrive at your home with all necessary supplies and equipment — you don't need to provide anything. The service includes a thorough walkthrough before we begin, the service itself, and a final inspection with you to ensure everything meets your standards. We clean up after ourselves. Why You Should Grab This Offer: We've served over 2,000 homes in Manchester and maintain a 4.7-star rating. Every technician is background-checked, drug-tested, and has an average of 8 years of experience. We offer a 100% satisfaction guarantee — if you're not happy, we come back and fix it at no charge. Our customers particularly appreciate our on-time arrival and transparent pricing with no hidden fees. Good to Know: Serving Manchester and surrounding areas within 30 miles. Online booking with 2-hour arrival windows. Service takes approximately 1-3 hours depending on home size and scope.",Expires 90 days from purchase; Gratuity not included; Limit 1 per person; Not valid Dec 24-Jan 2; New customers only; Must redeem within 30 days; Limit 1 per household; Excludes alcohol; Valid at Manchester location only,3,"Basic, Standard, Premium",81,162,0.5,HomeFirst Cleaning Co.,4,41,1722,168,1770,115,1565,157,1799,151,2299,157,2279,195,1405,142,1964,147,0.083226,125.61,0.0705
d93abd17-f3d1-4c66-82b8-a21bc5de7553,Health & Fitness,Weight Loss,Denver,"B12 Shot, Energy Boost, or Immunity Drip IV Therapy at Nova Wellness Clinic","What We Offer: Choose from single or multi-session packages designed to fit your health goals. Each session begins with a brief check-in to assess how you're feeling and adjust the plan as needed. Our facility is ADA-accessible, climate-controlled, and equipped with the latest diagnostic and therapeutic tools. Why You Should Grab This Offer: Over 1,500 clients in Denver have trusted us with their care. We maintain a 4.6-star rating on Google with particular praise for our professional, no-pressure approach. Every treatment is backed by a satisfaction guarantee — if you're not happy with your experience, we'll work to make it right. Good to Know: Extended hours available Tuesday through Thursday until 8 PM. Bring comfortable clothing for movement-based sessions. Free consultation for first-time clients to determine the best treatment path.",Valid at Denver location only; Excludes weekends & public holidays; Limit 1 per person; Cannot be combined with other offers; Expires 90 days from purchase; Not valid on holidays; Promotional value expires 120 days after purchase; Must redeem within 30 days,1,Standard,80,182,0.5604,Nova Wellness Clinic,2,67,351,22,244,11,362,13,234,11,265,15,184,10,301,15,325,11,0.047661,85.41,0.1099
